"external_id","duplicate_detection","external_name","manufacturer","category","last_update","qty_requested","created_date","source_file","import_date"
"25413","? Unique","Cellona Gipsbinde 12cmx3m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"25414","? Unique","Cellona Gipsbinde 15cmx3m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"25415","? Unique","Cellona Gipsbinde 20cmx3m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"139680","? Unique","Cellacast Soft Binde 2,5cmx1,8m, creme","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"139681","? Unique","Cellacast Soft Binde 5cmx3,6m, creme","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"139682","? Unique","Cellacast Soft Binde 7,5cmx3,6m, creme","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"139683","? Unique","Cellacast Soft Binde 10cmx3,6m, creme","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"139684","? Unique","Cellacast Soft Binde 12,5cmx3,6m, creme","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"10690","? Unique","Cellona Synthetikwatte 4cmx3m","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"10696","? Unique","Cellona Synthetikwatte 20cmx3m","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"12770","? Unique","Cellona Synthetikwatte 6cmx3m, steril","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"12771","? Unique","Cellona Synthetikwatte 10cmx3m, steril","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"12772","? Unique","Cellona Synthetikwatte 15cmx3m, steril","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"50810","? Unique","Cellona Polster,19cm * 38cm,Stärke 5mm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"50813","? Unique","Cellona Polster 28cmx10m, 2mm Stärke","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"50868","? Unique","Cellona Shoecast Ersatzhalteband 40cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"50873","? Unique","Cellona Shoecast Ersatzhalteband 90cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"50816","? Unique","Cellona Creme 100ml Tube","","Reinigung & Körperpflege","","","","Product without substitute.csv","2026-05-25"
"10942","? Unique","Gazin Mullkompresse 10x10cm, 32f, 20fdg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"165114","? Unique","Setpack Mullkompresse RK 7,5x7,5cm, 12fach, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"165119","? Unique","Setpack Mullkompresse RK 7,5x7,5cm, 12fach, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"165103","? Unique","Setpack Mullkompresse RK 10x10cm, 12fach, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"165101","? Unique","Setpack Mullkompresse RK 10x10cm, 16fach, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12084","? Unique","Vliwasoft Vliesstoffkompresse 7,5x7,5cm, 6-fach","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12072","? Unique","Vliwasoft Vliesstoffkompresse 10x20cm, 6-fach","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12098","? Unique","Vliwasoft Schlitzkompresse 10x10cm 50x2 Stück steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"13521","? Unique","Gazin Schlitzkompresse 7,5x7,5cm 8f 17fdg 50x2 Stück steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"30452","? Unique","Vliwazell Saugkompresse 15x20cm, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"30453","? Unique","Vliwazell Saugkompresse 15x25cm, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"23093","? Unique","Metalline Drain-Kompresse steril, 6x7cm, Ch.9-30","","Urologie & Drainage","","","","Product without substitute.csv","2026-05-25"
"23081","? Unique","Metalline Kompresse steril, 8x10cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"23082","? Unique","Metalline Kompresse steril, 10x12cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"23087","? Unique","Metalline Kompresse steril, 10x20cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"24121","? Unique","tg grip Stütz-Schlauchverband Größe B, 10m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24122","? Unique","tg grip Stütz-Schlauchverband Größe C, 10m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24126","? Unique","tg grip Stütz-Schlauchverband Größe G, 10m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24127","? Unique","tg grip Stütz-Schlauchverband Größe J, 10m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24250","? Unique","tg fix Netzverband 25m Größe A","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24251","? Unique","tg fix Netzverband 25m Größe B","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"24085","? Unique","tg Hand-/Fussverband","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"931686","? Unique","PütterPro 2, 10cm Großpackung","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"601131","? Unique","Urgo K1 18 - 25 cm / 10 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"601133","? Unique","Urgo K1 25 - 32 cm / 10 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"600728","? Unique","K2 Lite; U18-25cm; 6mx10cm; 7,5x10cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"600729","? Unique","K2 Lite; U25-32cm; 6mx10cm; 7,5x10cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"14962","? Unique","Gazin Tupfer aus Verbandmull steril, Gr.3, pflaumengr, 20fdg, 2+3","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"14968","? Unique","Gazin Tupfer aus Verbandmull steril, Gr.4, eigross, 20fdg, 2+3","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"14969","? Unique","Gazin Tupfer aus Verbandmull steril, Gr.6, extragross, 20fdg, 2+3","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"15177","? Unique","Gazin Tupfer aus Verbandmull Gr.4, eigross, 20fdg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"15179","? Unique","Gazin Tupfer aus Verbandmull Gr.6, extragross, 20fdg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"15180","? Unique","Gazin Tupfer aus Verbandmull Gr.7, faustgross, 20fdg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"15184","? Unique","Gazin RK Tupfer aus Verbandmull Gr. 3 pflaumengroß, 20fädig","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"15185","? Unique","Gazin RK Tupfer aus Verbandmull Gr. 4 eigroß, 20 fädig","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"22800","? Unique","Setpack Tupfer RK Gr. 7 faustgroß, steril","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12226","? Unique","Setpack Individual Spitztupfer RK 15x15 ","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12337","? Unique","Setpack Individual Spitztupfer RK 6x8 mit Faden","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"12338","? Unique","Setpack Individual Spitztupfer RK 15x15 mit Faden","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"23900","? Unique","Kombispender Universal Verbandstoffe","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"13580","? Unique","Opraclean Mullb. z. Tamp. mit Iodoform 1cmx5m, gerollt","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"13581","? Unique","Opraclean Mullb. z. Tamp. mit Iodoform 2cmx5m, gerollt","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"13582","? Unique","Opraclean Mullb. z. Tamp. mit Iodoform 5cmx5m, gerollt","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147343","? Unique","Raucocel Nasentamponade gerade 45mm, steril, mit Faden, vent.","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147344","? Unique","Raucocel Nasentamponade gerade 80mm, steril, mit Faden","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147345","? Unique","Raucocel Nasentamponade gerade 80mm, steril, mit Faden, vent.","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147340","? Unique","Raucocel Epistaxistamponade 55mm, steril, mit Faden","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147341","? Unique","Raucocel Epistaxistamponade 100mm, steril, mit Faden","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"147957","? Unique","Raucocel Stirnband 160x38mm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"30213","? Unique","Porelast Pflasterbinde 6cmx2,5m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"30214","? Unique","Porelast Pflasterbinde 8cmx2,5m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"30215","? Unique","Porelast Pflasterbinde 10cmx2,5m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"30081","? Unique","Porotape Pflasterband 2,5cmx10m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"30082","? Unique","Porotape Pflasterband 3,8cmx10m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"30083","? Unique","Porotape Pflasterband 5cmx10m","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"16752","? Unique","Fortelast Plus Pflasterbinde 2,5cmx4,5m, einzeln verp., Kleber innen","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"16008","? Unique","Zellstoff ungebleicht, Lagen, 20x20cm, 5kg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"16009","? Unique","Zellstoff ungebleicht, Lagen, 20x30cm, 15kg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"16005","? Unique","Zellstoff halbgebleicht, Lagen, 20x20cm, 5kg","","Kompressen & Tupfer","","","","Product without substitute.csv","2026-05-25"
"138298","? Unique","Ypsimed Augenklappe schwarz","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"154915","? Unique","WeroClip Verbandklammern latexfrei, weiß","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"23010","? Unique","Metalline Verbandtuch steril, 60x80cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"23012","? Unique","Metalline Verbandtuch steril, 40x60cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"23011","? Unique","Metalline Verbandtuch steril, 80x120cm","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"23070","? Unique","Metalline Tuch 73cmx10m, gerollt","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"7996604","? Unique","Hypafix skin sensitive 2 m x 10 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"190973","? Unique","Leibbandage 100 - 130cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"190972","? Unique","Leibbandage  70 - 100 cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"POS2050","? Unique","Bauchbandage Arteo Air plus Gr.5 lila 125-150cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"7646101","? Unique","Folienpflaster 1,9cm (Leukoplast-Strip) VE 100","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"1534-0","? Unique","Transpore White 1,2 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"1528-1","? Unique","3M Microfoam Medizinisches Spezialpflaster 1528-1, 2,5 cm x 3 m (Länge gedehnt: 5 m)","","Wundversorgung / Dressings","","","","Product without substitute.csv","2026-05-25"
"MS01","? Unique","Scotchcast Trikotschlauch   2,5 x   22,8 m","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"30312","? Unique","Primacast Schiene 7,6 cm x 30,5 cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"137491","? Unique","Cellacare Clavicula Größe 2","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"50863","? Unique","Cellona Shoecast Größe 2, rechts","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"8260003","? Unique","Struva Strumpf  Gr. III","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"8260004","? Unique","Struva Strumpf  Gr. IV","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"8260002","? Unique","Struva Strumpf  Gr. II","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"33585","? Unique","Cellacare Cervical Plus 11 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"33583","? Unique","Cellacare Cervical Plus  7,5 cm","","Sonstige medizinische Produkte","","","","Product without substitute.csv","2026-05-25"
"50864","? Unique","Cellona Shoecast Größe 3, links","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"82102R","? Unique","Soft Cast,  rot,   5,0 x 360 cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"82103B","? Unique","Soft Cast, blau   7,6 x 360 cm","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"02MLLCE","? Unique","Aircast  Airgo Gr. L 43-47 left","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"137490","? Unique","Cellacare Clavicula Größe 1","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"50865","? Unique","Cellona Shoecast Größe 3, rechts","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"02MLRCE","? Unique","Aircast Airgo Gr. L 43-47 right","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"02MMLCE","? Unique","Aircast Airgo Gr. M 39-42 left","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"02MMRCE","? Unique","Aircast Airgo Gr. M 39-42 right","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
"8260006","? Unique","Struva Strumpf  Gr. VI","","Bandagen & Kompression","","","","Product without substitute.csv","2026-05-25"
